RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||677|1|1||20125925|20125925||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||678|1|1||20125926|20125926||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||679|1|1||20125927|20125927||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||680|1|1||20125928|20125928||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||681|1|1||20125929|20125929||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||682|1|1||20125930|20125930||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||683|1|1||20125931|20125931||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||684|1|1||20125932|20125932||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||685|1|1||20125933|20125933||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||686|1|1||20125934|20125934||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||687|1|1||20125935|20125935||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||688|1|1||20125946|20125946||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||689|1|1||20125947|20125947||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||690|1|1||20125948|20125948||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||691|1|1||20125949|20125949||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||692|1|1||20125951|20125951||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||693|1|1||20125952|20125952||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||694|1|1||20125953|20125953||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||695|1|1||20125954|20125954||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||696|1|1||20125955|20125955||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||697|1|1||20125956|20125956||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||323|1|1||20125957|20125957||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||837|1|1||20125960|20125960||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|24979|MODUL TAS RAMAH LINGKUNGAN TAMBAHAN NILAI MINDISP|RTAST24979|1|TAS RAMAH LINGKUNGAN|4|1|4||20125992|20125992||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|60190|MODUL HANGER TAS RAMAH LINGKUNGAN 1A|1HTR01N0_SD1_AL_NAS60190|1||4|1|1||20125992|20125992||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|81619|MODUL HANGER TAS RAMAH LINGKUNGAN 1A|HTRL1A81619|1|HANGER|4|1|1||20125992|20125992||2|1|1|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|3||3|1|1||20126003|20126003||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|3||5|1|1||20126004|20126004||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |455|1|1||20126040|20126040||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |456|1|1||20126041|20126041||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|7||1|1|1||20126042|20126042||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |457|1|1||20126044|20126044||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |458|1|1||20126045|20126045||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |459|1|1||20126048|20126048||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |460|1|1||20126054|20126054||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |461|1|1||20126055|20126055||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |462|1|1||20126067|20126067||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |463|1|1||20126070|20126070||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |464|1|1||20126073|20126073||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |465|1|1||20126075|20126075||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |466|1|1||20126080|20126080||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |467|1|1||20126081|20126081||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||809|1|1||20126253|20126253||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||810|1|1||20126255|20126255||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||811|1|1||20126256|20126256||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||812|1|1||20126257|20126257||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||813|1|1||20126258|20126258||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||814|1|1||20126259|20126259||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||815|1|1||20126260|20126260||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||816|1|1||20126261|20126261||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||817|1|1||20126262|20126262||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||818|1|1||20126263|20126263||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||819|1|1||20126264|20126264||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||820|1|1||20126265|20126265||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||821|1|1||20126270|20126270||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||822|1|1||20126271|20126271||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||823|1|1||20126272|20126272||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||824|1|1||20126273|20126273||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||825|1|1||20126274|20126274||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||826|1|1||20126275|20126275||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||827|1|1||20126276|20126276||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||828|1|1||20126277|20126277||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||829|1|1||20126278|20126278||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||830|1|1||20126279|20126279||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||324|1|1||20126280|20126280||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49397|HOME CARE TOOLS ELECTRICAL 2 RAK SINGLE ALL SOCIO NASIONAL|1HNM02S0_SD1_AL_NAS49397|11||1|1|1||20126285|20126285||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||325|1|1||20126286|20126286||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||838|1|1||20126289|20126289||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25152|MODUL PEMBAYARAN MARKETING|RPROM625152|1||245|1|1||20126290|20126290||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||831|1|1||20126293|20126293||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|12||14|1|1||20126307|20126307||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|54826|SNACK TRADITIONAL 1 RAK DOUBLE ALL SOCIO JAKARTA|1SLK01D0_SD1_AL_JK154826|1||6|1|1||20126321|20126321||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25152|MODUL PEMBAYARAN MARKETING|RPROM625152|1||143|1|1||20126346|20126346||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|3||4|1|1||20126392|20126392||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|27||3|1|1||20126401|20126401||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|2||7|1|1||20126419|20126419||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|25||3|1|1||20126424|20126424||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|15||1|1|1||20126464|20126464||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|A|54826|SNACK TRADITIONAL 1 RAK DOUBLE ALL SOCIO JAKARTA|1SLK01D0_SD1_AL_JK154826|2||6|1|1||20126467|20126467||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|8||3|1|1||20126488|20126488||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:52||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|7||1|1|1||20126489|20126489||2|1|72|0|0.00|0|144|0||||||27/08/2026 06:27:52||||
|R|XXX|A|55119|SNACK HOMEBRAND 1 RAK DOUBLE ALL SOCIO NASIONAL|1SHB01D0_SD1_AL_NAS55119|6||7|1|1||20126521|20126521||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|42190|FLAG TOKO|FTK_IDM42190|6|NON FOOD|2|1|1||20126522|20126522||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|50||14|1|1||20126525|20126525||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|30||6|1|1||20126527|20126527||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||832|1|1||20126591|20126591||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||833|1|1||20126592|20126592||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||834|1|1||20126593|20126593||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||698|1|1||20126594|20126594||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||699|1|1||20126595|20126595||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||700|1|1||20126596|20126596||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||701|1|1||20126597|20126597||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||702|1|1||20126598|20126598||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||703|1|1||20126600|20126600||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||704|1|1||20126601|20126601||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||705|1|1||20126602|20126602||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||706|1|1||20126603|20126603||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||707|1|1||20126604|20126604||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||708|1|1||20126609|20126609||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||709|1|1||20126610|20126610||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||710|1|1||20126611|20126611||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||711|1|1||20126612|20126612||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25150|MODUL PEMBAYARAN MARKETING|RPROM425150|1||712|1|1||20126613|20126613||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||147|1|1||20126616|20126616||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||326|1|1||20126617|20126617||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||454|1|1||20126619|20126619||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||455|1|1||20126620|20126620||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||839|1|1||20126621|20126621||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||840|1|1||20126622|20126622||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25152|MODUL PEMBAYARAN MARKETING|RPROM625152|1||144|1|1||20126623|20126623||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||386|1|1||20126624|20126624||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|16||5|1|1||20126648|20126648||1|2|2|0|0.00|0|4|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|5||3|2|1||20126658|20126658||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||841|1|1||20126667|20126667||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|9685|AICE 400L|1RAE04N0_SD1_AL_NAS09685|1||6|1|1||20126683|20126683||1|12|4|0|0.00|0|48|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||835|1|1||20126684|20126684||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||836|1|1||20126685|20126685||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||837|1|1||20126686|20126686||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||838|1|1||20126687|20126687||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||839|1|1||20126688|20126688||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||840|1|1||20126689|20126689||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||841|1|1||20126690|20126690||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||842|1|1||20126691|20126691||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||843|1|1||20126692|20126692||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||844|1|1||20126693|20126693||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||845|1|1||20126694|20126694||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||846|1|1||20126695|20126695||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||847|1|1||20126696|20126696||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||848|1|1||20126697|20126697||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||849|1|1||20126698|20126698||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||850|1|1||20126699|20126699||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||851|1|1||20126700|20126700||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||852|1|1||20126701|20126701||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||853|1|1||20126702|20126702||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||854|1|1||20126703|20126703||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||855|1|1||20126704|20126704||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||856|1|1||20126705|20126705||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||857|1|1||20126706|20126706||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||858|1|1||20126707|20126707||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||859|1|1||20126708|20126708||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||860|1|1||20126709|20126709||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||861|1|1||20126710|20126710||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||862|1|1||20126711|20126711||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||863|1|1||20126712|20126712||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||864|1|1||20126713|20126713||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
